Polymer,SMILES,pred_Tg_degC,pred_Dk_1GHz,pred_Rad_MGy,loss,desirability_score,meets_Tg,meets_Dk,meets_Rad,rank
Polyimide,Nc1cc2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(Cl)c6)c5=O)cc4)cc3)cc1c(=O)oc2=O,594.7597270878097,3.4981364253062,56.042818772925784,0.0010814887887911713,0.8500374011917313,True,False,True,51
Polyimide,Nc1cc(-n2c(=O)c3ccc(cc3)c2=O)c(Cl)cc1Oc1ccc(-c2cc3ccc2c(=O)oc3=O)cc1,594.7597270878097,3.4981364253062,56.042818772925784,0.0010814887887911713,0.8500374011917313,True,False,True,52
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(cc4)c3=O)c(Cl)c2)cc1,594.7597270878097,3.498347682062086,56.04514480595261,0.0010837962253278882,0.8500162755161427,True,False,True,53
Polyimide,N#Cc1c(Oc2ccc(-c3cc4ccc3c(=O)oc4=O)cc2)cc(Cl)c(-n2c(=O)c3ccc(cc3)c2=O)c1C#N,594.7204210430214,3.4985146235840223,56.03716408001692,0.0010856213712591226,0.8499994642639255,True,False,True,54
Polyimide,NS(=O)(=O)c1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5c(F)cc4c(=O)oc5=O)cc3)cc1)c2=O,594.7206828795597,3.500486989349359,56.03311689413501,0.0011073011817732785,0.849802228467756,True,False,True,56
Polyimide,NS(=O)(=O)c1cc(-n2c(=O)c3ccc(c(F)c3)c2=O)ccc1Oc1ccc(-c2cc3ccc2c(=O)oc3=O)cc1,594.7206828795597,3.500486989349359,56.03311689413501,0.0011073011817732785,0.849802228467756,True,False,True,55
Polyimide,NS(=O)(=O)c1cc(-c2cc3ccc2c(=O)oc3=O)ccc1Oc1ccc(-n2c(=O)c3ccc(cc3)c2=O)cc1,594.6543983306503,3.500486989349359,56.022559422474444,0.0011073011817732785,0.8498020307863039,True,False,True,57
Polyimide,NS(=O)(=O)c1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5ccc4c(=O)oc5=O)cc3)cc1)c2=O,594.6543983306503,3.500486989349359,56.022559422474444,0.0011073011817732785,0.8498020307863039,True,False,True,58
Polyimide,NS(=O)(=O)c1cc(-n2c(=O)c3cc(Cl)c(cc3F)c2=O)ccc1Oc1ccc(-c2cc3ccc2c(=O)oc3=O)cc1,594.84952995358,3.5006286961702586,56.013157981598724,0.0011088670448203312,0.8497884412998689,True,False,True,59
Polyimide,NS(=O)(=O)c1cc2cc(F)c1c(=O)n(-c1ccc(Oc3ccc(-c4cc5ccc4c(=O)oc5=O)cc3)cc1Cl)c2=O,594.84952995358,3.5006286961702586,56.013157981598724,0.0011088670448203312,0.8497884412998689,True,False,True,60
Polyimide,Nc1c(-c2cc3ccc2c(=O)oc3=O)ccc(Oc2ccc(-n3c(=O)c4ccc(c(S(N)(=O)=O)c4)c3=O)cc2)c1Cl,594.7050926069409,3.5010479320893904,56.000176837620664,0.0011135060880832007,0.8497460877221878,True,False,True,61
Polyimide,Nc1cc(Oc2ccc(-n3c(=O)c4ccc(c(S(N)(=O)=O)c4)c3=O)cc2)ccc1-c1cc2ccc1c(=O)oc2=O,594.5762455329206,3.501120391912477,56.02378927916728,0.001114308871708771,0.8497384571170277,True,False,True,62
Polyimide,Nc1c(S(N)(=O)=O)c2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(cc6)c5=O)cc4)cc3)cc1c(=O)oc2=O,594.5762455329206,3.501120391912477,56.02378927916728,0.001114308871708771,0.8497384571170277,True,False,True,63
Polyimide,Nc1cc(-n2c(=O)c3ccc(c(Br)c3)c2=O)ccc1Oc1ccc(-c2cc3c(N)cc2c(=O)oc3=O)cc1,594.3696417862816,3.5011150049849036,56.04782204263809,0.0011142491798919521,0.8497383770035809,True,False,True,64
Polyimide,NS(=O)(=O)c1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5ccc4c(=O)oc5=O)cc3)c(Br)c1)c2=O,594.84952995358,3.502103313032442,56.021203807674596,0.0011252272489997073,0.8496409796136504,True,False,True,65
Polyimide,N#Cc1cc(Oc2ccc(-n3c(=O)c4ccc(cc4)c3=O)cc2)ccc1-c1cc2c(F)cc1c(=O)oc2=O,594.7597270878097,3.5021617773237157,56.03523910597205,0.0011258783529113961,0.8496348659899797,True,False,True,66
Polyimide,NS(=O)(=O)c1cc2ccc1c(=O)n(-c1ccc(Oc3ccc(-c4cc5ccc4c(=O)oc5=O)cc3)cc1Cl)c2=O,594.84952995358,3.5025871899878993,56.021203807674596,0.0011306217506113852,0.8495925919181047,True,False,True,67
Polyimide,Nc1cc2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(F)c6)c5=O)cc4)cc3F)cc1c(=O)oc2=O,594.7597270878097,3.503099366258203,56.030243351816324,0.0011363458009499665,0.8495411070965309,True,False,True,68
Polyimide,Nc1cc2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(c(F)c6)c5=O)cc4)cc3)cc1c(=O)oc2=O,594.7597270878097,3.503672861568588,56.043717540138836,0.0011427723013646626,0.8494837575654925,True,False,True,70
Polyimide,Nc1cc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)cc2)ccc1-c1cc2ccc1c(=O)oc2=O,594.7597270878097,3.503672861568588,56.043717540138836,0.0011427723013646626,0.8494837575654925,True,False,True,72
Polyimide,Nc1cc(-n2c(=O)c3ccc(cc3)c2=O)ccc1Oc1ccc(-c2cc3c(F)cc2c(=O)oc3=O)cc1,594.7597270878097,3.503672861568588,56.043717540138836,0.0011427723013646626,0.8494837575654925,True,False,True,71
Polyimide,Nc1cc2c(-c3ccc(Oc4ccc(-n5c(=O)c6ccc(cc6)c5=O)cc4)c(F)c3)cc1c(=O)oc2=O,594.7597270878097,3.503672861568588,56.043717540138836,0.0011427723013646626,0.8494837575654925,True,False,True,69
Polyimide,Nc1cc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)cc2)cc(Cl)c1-c1cc2ccc1c(=O)oc2=O,594.7597270878097,3.504177118589856,56.03773404867503,0.0011484378996048541,0.8494333318633656,True,False,True,73
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)c(Cl)c2)cc1,594.7597270878097,3.5051146229264067,56.034076590238044,0.001159008499676091,0.8493395814297107,True,False,True,75
Polyimide,O=c1oc(=O)c2cc(F)c1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(cc4)c3=O)cc2)c(Cl)c1,594.7597270878097,3.5051146229264067,56.034076590238044,0.001159008499676091,0.8493395814297107,True,False,True,74
Polyimide,N#Cc1cc(-n2c(=O)c3ccc(c(F)c3)c2=O)c(Cl)cc1Oc1ccc(-c2cc3ccc2c(=O)oc3=O)cc1,594.7182081046684,3.507436227176848,56.03014200408358,0.0011853936183296159,0.8491072973091522,True,False,True,76
Polyimide,O=c1oc(=O)c2cc(F)c1cc2-c1cc(Cl)c(Oc2ccc(-n3c(=O)c4ccc(cc4)c3=O)cc2)c(Cl)c1,594.7182081046684,3.508812723188527,56.034076590238044,0.0012011777786613915,0.8489696477079842,True,False,True,77
Polyimide,O=c1oc(=O)c2cc(F)c1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(Br)c4)c3=O)cc2)c(Cl)c1,594.8191916641706,3.5090268217302634,56.036374504448524,0.0012036422094395423,0.8489485385306104,True,False,True,78
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)c(Cl)c2Br)cc1,594.8191916641706,3.5090268217302634,56.036374504448524,0.0012036422094395423,0.8489485385306104,True,False,True,79
Polyimide,O=c1oc(=O)c2ccc1cc2-c1ccc(Oc2ccc(-n3c(=O)c4ccc(c(F)c4)c3=O)c(Br)c2)cc1,594.7597270878097,3.5095364278153887,56.034076590238044,0.001209518308033985,0.8488974009408123,True,False,True,80
Poly_b105dd7b,*c1cc(CC)c(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1OC,639.5973614094228,2.188061721078417,25.12789568055353,0.012288516174151885,0.8324120132141883,False,False,False,11
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3OC)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)c(CC)c1,639.5973614094228,2.188061721078417,25.12789568055353,0.012288516174151885,0.8324120132141883,False,False,False,10
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3CC)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)c(Cl)c1,639.298233013777,2.226838440033576,25.13705455063058,0.0136992867142824,0.8286255654159388,False,False,False,12
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)c(CC)c1,639.5973614094228,2.226838440033576,25.135916870181745,0.01367336106579892,0.8286145532149547,False,False,False,13
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(CC)c4c(c3)c(=O)c3c(F)cc(cc3-4)c(=O)n(*)c2=O)cc1,639.5973614094228,2.226838440033576,25.135916870181745,0.01367336106579892,0.8286145532149547,False,False,False,14
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3N)-c3cc(c(CC)cc3c4=O)c(=O)n(*)c2=O)cc1,639.5973614094228,2.226838440033576,25.13336148850123,0.013680654389037875,0.8285889993981496,False,False,False,15
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3N)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)c(OC)c1,639.3747671970347,2.239444208160366,25.19036740787893,0.01404834309010775,0.8278982106698989,False,False,False,16
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3N)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1OC,639.3747671970347,2.239444208160366,25.19036740787893,0.01404834309010775,0.8278982106698989,False,False,False,17
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3cc(OC)c(cc3-4)c(=O)n(*)c2=O)cc1Br,639.5973614094228,2.2404228186368074,25.16183994421916,0.014147668291641817,0.8275153460950057,False,False,False,20
Poly_b105dd7b,*c1ccc(-n2c(=O)c3c(OC)cc4c(c3Br)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1,639.5973614094228,2.2404228186368074,25.16183994421916,0.014147668291641817,0.8275153460950057,False,False,False,18
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(c(Br)c3-4)c(=O)n(*)c2=O)cc1OC,639.5973614094228,2.2404228186368074,25.16183994421916,0.014147668291641817,0.8275153460950057,False,False,False,19
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3OC)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1,639.5973614094228,2.2404228186368074,25.160702263770325,0.014150894008902841,0.8275039692905173,False,False,False,22
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1OC,639.5973614094228,2.2404228186368074,25.160702263770325,0.014150894008902841,0.8275039692905173,False,False,False,21
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3C(F)(F)F)c(=O)c3c(F)cc(cc3-4)c(=O)n(*)c2=O)cc1,639.298233013777,2.2387249227597934,25.142178354848124,0.014162660248453834,0.8274881551854925,False,False,False,23
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)c(C(F)(F)F)c1,639.298233013777,2.2387249227597934,25.142178354848124,0.014162660248453834,0.8274881551854925,False,False,False,24
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(c(C(F)(F)F)cc3c4=O)c(=O)n(*)c2=O)cc1,639.298233013777,2.2387249227597934,25.142178354848124,0.014162660248453834,0.8274881551854925,False,False,False,25
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3C(F)(F)F)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1,639.298233013777,2.2387249227597934,25.14050320870083,0.014167433381640351,0.8274714037240195,False,False,False,26
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3OC)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1F,639.5973614094228,2.2404228186368074,25.15591656090435,0.014164473113515246,0.8274561122618576,False,False,False,27
Poly_b105dd7b,*c1cc(F)c(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1OC,639.5973614094228,2.2404228186368074,25.15591656090435,0.014164473113515246,0.8274561122618576,False,False,False,28
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)c(OC)c1,639.5973614094228,2.2404228186368074,25.15591656090435,0.014164473113515246,0.8274561122618576,False,False,False,29
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(OC)c4c(c3C(F)(F)F)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1,639.298233013777,2.2422768907420734,25.161277863294398,0.01425543982106978,0.8273239534717272,False,False,False,30
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3c(F)c(C#N)c(c(C(F)(F)F)c3-4)c(=O)n(*)c2=O)cc1,638.9527383992528,2.2453432977672168,25.184551298335137,0.01435204114204005,0.827249623278195,False,False,False,31
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3cc(C(F)(F)F)c(cc3-4)c(=O)n(*)c2=O)c(Cl)c1,639.298233013777,2.2453432977672168,25.159602717147106,0.014388713893064588,0.8270005613077399,False,False,False,32
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3S(N)(=O)=O)-c3cc(cc(F)c3c4=O)c(=O)n(*)c2=O)cc1,639.3747671970347,2.2471209203304094,25.163202149110365,0.014446201340629038,0.8268588868652088,False,False,False,33
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3C(F)(F)F)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1Br,638.9271236726332,2.2453432977672168,25.126795279614324,0.014518546397776572,0.82667203155095,False,False,False,34
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(Br)c4c(c3)c(=O)c3ccc(c(C(F)(F)F)c3-4)c(=O)n(*)c2=O)cc1,638.9271236726332,2.2453432977672168,25.126795279614324,0.014518546397776572,0.82667203155095,False,False,False,35
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3cc(C(F)(F)F)c(cc3-4)c(=O)n(*)c2=O)cc1Br,638.9271236726332,2.2453432977672168,25.126795279614324,0.014518546397776572,0.82667203155095,False,False,False,36
Poly_b105dd7b,*c1ccc(-n2c(=O)c3c(C(F)(F)F)c(OC)c4c(c3C(F)(F)F)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1,638.5544878219664,2.250668789286061,25.120178312593612,0.014800911538691069,0.8260728520618036,False,False,False,37
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3cc(C#N)c(cc3-4)c(=O)n(*)c2=O)c(Cl)c1,639.5973614094228,2.263807634349273,25.215076429139895,0.015007841982590142,0.8257092293729665,False,False,False,38
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(Br)c4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1C#N,639.5973614094228,2.263807634349273,25.215076429139895,0.015007841982590142,0.8257092293729665,False,False,False,39
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(C(F)(F)F)cc(-c2ccncc2)c1Br,507.86518201682685,1.832381672904907,22.655233274314877,0.0,0.8257069407059534,True,True,True,6
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3N)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1C#N,639.0292725825104,2.263807634349273,25.2133518369474,0.015068193021298915,0.8256912891483399,False,False,False,40
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(C(F)(F)F)cc(-c2cc(Br)ccc2Cl)c1Cl,474.9455485907219,1.51680220450643,22.701567234513224,0.0,0.825385850523236,True,True,True,7
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(C#N)c4c(c3)c(=O)c3c(F)cc(cc3-4)c(=O)n(*)c2=O)cc1,639.2518667948985,2.263807634349273,25.162031802712004,0.015190928520828588,0.8251783617945819,False,False,False,42
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3c-4cc(c(C#N)c3F)c(=O)n(*)c2=O)cc1,639.2518667948985,2.263807634349273,25.162031802712004,0.015190928520828588,0.8251783617945819,False,False,False,41
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(F)c4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1Br,639.5973614094228,2.263807634349273,25.158995556566374,0.015165832938823044,0.8251484206472313,False,False,False,43
Poly_b105dd7b,*c1cc(Cl)c(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1Br,639.298233013777,2.263807634349273,25.158995556566374,0.015195004165177578,0.825148056043727,False,False,False,47
Poly_b105dd7b,*c1c(Cl)cc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1Br,639.298233013777,2.263807634349273,25.158995556566374,0.015195004165177578,0.825148056043727,False,False,False,46
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3Br)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)c(Cl)c1,639.298233013777,2.263807634349273,25.158995556566374,0.015195004165177578,0.825148056043727,False,False,False,44
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(Br)c4c(c3)c(=O)c3cc(Cl)c(cc3-4)c(=O)n(*)c2=O)cc1,639.298233013777,2.263807634349273,25.158995556566374,0.015195004165177578,0.825148056043727,False,False,False,45
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(c(N)c3-4)c(=O)n(*)c2=O)cc1Br,639.5973614094228,2.263807634349273,25.15644017488586,0.01517308472427719,0.8251228668304262,False,False,False,48
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3cc(N)c(cc3-4)c(=O)n(*)c2=O)cc1Br,639.5973614094228,2.263807634349273,25.15644017488586,0.01517308472427719,0.8251228668304262,False,False,False,49
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)c(N)c1Br,639.5973614094228,2.263807634349273,25.15644017488586,0.01517308472427719,0.8251228668304262,False,False,False,50
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(N)c4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)c(Cl)c1,639.5973614094228,2.263807634349273,25.155302494437024,0.015176314768389536,0.8251114900259379,False,False,False,51
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(C(F)(F)F)cc(-c2cccc(Br)c2)c1F,472.8004767630502,1.51680220450643,22.674926167872165,0.0,0.8250483004133007,True,True,True,8
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(-c2cccc(Br)c2)cc(C(F)(F)F)c1,472.8004767630502,1.5156841646232055,22.672628253661678,0.0,0.8250253212711958,True,True,True,10
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(-c2ccc(Br)cc2)cc(C(F)(F)F)c1,472.8004767630502,1.5156841646232055,22.672628253661678,0.0,0.8250253212711958,True,True,True,9
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(N)c4c(c3)c(=O)c3c(F)cc(cc3-4)c(=O)n(*)c2=O)cc1,639.5973614094228,2.263807634349273,25.13620298599075,0.015230677234431198,0.8249204949414751,False,False,False,52
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1N,639.5973614094228,2.263807634349273,25.13620298599075,0.015230677234431198,0.8249204949414751,False,False,False,53
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(c(F)c3-4)c(=O)n(*)c2=O)c(Cl)c1,639.5973614094228,2.263807634349273,25.12297482036036,0.015268478838783354,0.8247882132851712,False,False,False,54
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3cc(F)c(cc3-4)c(=O)n(*)c2=O)c(Cl)c1,639.5973614094228,2.263807634349273,25.12297482036036,0.015268478838783354,0.8247882132851712,False,False,False,55
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3Cl)c(=O)c3c(F)cc(cc3-4)c(=O)n(*)c2=O)cc1,639.5973614094228,2.263807634349273,25.12297482036036,0.015268478838783354,0.8247882132851712,False,False,False,56
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)c(Cl)c1,639.5973614094228,2.263807634349273,25.12297482036036,0.015268478838783354,0.8247882132851712,False,False,False,57
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(C(F)(F)F)cc(-c2ccccc2Cl)c1Cl,472.8004767630502,1.5156841646232055,22.64522889223411,0.0,0.82475132765692,True,True,True,11
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(-c2ccccc2)cc(C(F)(F)F)c1,472.37363748886816,1.5185403828169484,22.641597089074235,0.0,0.8247004892686429,True,True,True,12
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1cc(C(F)(F)F)cc(-c2ccccc2)c1Cl,472.8004767630502,1.515240282154357,22.633672004789805,0.0,0.8246357587824771,True,True,True,13
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3C#N)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1,639.2518667948985,2.2692524715835773,25.162031802712004,0.015438224316105711,0.8246338780711515,False,False,False,58
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(Br)c4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1,639.5973614094228,2.2692524715835773,25.158995556566374,0.015413128734100168,0.8246039369238007,False,False,False,60
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1Br,639.5973614094228,2.2692524715835773,25.158995556566374,0.015413128734100168,0.8246039369238007,False,False,False,59
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3c(F)cc(cc3-4)c(=O)n(*)c2=O)cc1F,635.1171714662481,2.268146286681521,25.138758367671265,0.015872319679150346,0.8245064877007647,False,False,False,62
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(cc(F)c3c4=O)c(=O)n(*)c2=O)cc1,635.1171714662481,2.268146286681521,25.138758367671265,0.015872319679150346,0.8245064877007647,False,False,False,61
Poly_b105dd7b,*c1cc(Cl)c(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)c(F)c1Br,638.9271236726332,2.2704260093566964,25.158995556566374,0.015532593755534903,0.8244857631615226,False,False,False,64
Poly_b105dd7b,*c1c(Cl)cc(-n2c(=O)c3cc4c(cc3F)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1Br,638.9271236726332,2.2704260093566964,25.158995556566374,0.015532593755534903,0.8244857631615226,False,False,False,63
FluorinatedPolyimide,Nc1c2c(c(N)c(C(F)(F)F)c1-c1cc(C(F)(F)F)cc(-c3ccccc3)c1OC(F)(F)F)C(=O)OC2=O,479.2848479202146,1.5022207279492739,22.58953931723399,0.0,0.8244005467527563,True,True,True,14
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3N)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1,639.5973614094228,2.2692524715835773,25.13620298599075,0.015477973029708322,0.8243760112180446,False,False,False,65
FluorinatedPolyimide,O=C1OC(=O)c2c1ccc(C(F)(F)F)c2-c1cc(-c2ccccc2)ncc1C(F)(F)F,507.9644832892106,1.8349441685662027,22.494755035432675,0.0,0.8241038320831648,True,True,True,15
FluorinatedPolyimide,O=C1OC(=O)c2c1cc(Cl)c(C(F)(F)F)c2-c1ccccc1-c1ccccc1,466.53967997794393,1.5153182640527534,22.589697957904527,0.0,0.8239702146450836,True,True,True,16
Poly_b105dd7b,*N1C(=O)c2ccc3c(c2)c4ccc(cc4c3=O)C(=O)N(c5ccc(*)cc5)C1=O,635.1858879166335,2.2735911239158253,25.138758367671265,0.01611607520537337,0.8239620952473934,False,False,False,66
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc4c(cc3F)-c3cc(ccc3c4=O)c(=O)n(*)c2=O)cc1,635.1171714662481,2.2735911239158253,25.138758367671265,0.01612325984969317,0.8239620039773343,False,False,False,68
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3c(F)cc(cc3-4)c(=O)n(*)c2=O)cc1,635.1171714662481,2.2735911239158253,25.138758367671265,0.01612325984969317,0.8239620039773343,False,False,False,67
FluorinatedPolyimide,Nc1c2c(c(-c3ccncc3)c(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c1C(F)(F)F)C(=O)OC2=O,507.3751493724716,1.824698678578783,22.479347360570063,0.0,0.8239397732105422,True,True,True,17
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)c(Cl)c1,639.5973614094228,2.2692524715835773,25.089029702378742,0.015613342174729507,0.8239042783819245,False,False,False,69
FluorinatedPolyimide,Nc1ccc(-c2cc3c(c(N)c2C(F)(F)F)C(=O)OC3=O)c(N)c1-c1ccc(C(F)(F)F)cc1,476.3886406835303,1.5211945918932643,22.548751691430944,0.0,0.8239038788377233,True,True,True,18
FluorinatedPolyimide,O=C1OC(=O)c2c1ccc(C(F)(F)F)c2-c1ccnc(-c2ccccc2)c1,501.1359830133812,1.8294094498415727,22.486986933016976,0.0,0.8239029838833183,True,True,True,19
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(CC)c4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)cc1Br,639.298233013777,2.27467326536511,25.13705455063058,0.01575546207363543,0.8238420828827854,False,False,False,70
Poly_b105dd7b,*c1ccc(-n2c(=O)c3cc(Br)c4c(c3)c(=O)c3cc(CC)c(cc3-4)c(=O)n(*)c2=O)cc1,639.298233013777,2.27467326536511,25.13705455063058,0.01575546207363543,0.8238420828827854,False,False,False,71
Poly_b105dd7b,*c1ccc(-n2c(=O)c3ccc4c(c3)c(=O)c3ccc(cc3-4)c(=O)n(*)c2=O)c(CC)c1Br,639.298233013777,2.27467326536511,25.13705455063058,0.01575546207363543,0.8238420828827854,False,False,False,72
FluorinatedPolyimide,CCc1ccc(-c2cc(C(F)(F)F)cc(-c3c4c(cc(Cl)c3C(F)(F)F)C(=O)OC4=O)c2Cl)c(Cl)c1,476.1663478998754,1.508603344306706,22.511620113568952,0.0,0.8235255348193009,True,True,True,20
